campana_id,cliente_id,fecha_envio,canal,tipo_oferta,costo,convertido
612396,3007338,2025-02-14,push,descuento,1900,0
612397,3007339,2026-01-19,email,generico,1500,0
612398,3007339,2025-05-08,push,generico,1500,0
612399,3007340,2025-08-04,push,descuento,1600,0
612400,3007340,2025-10-28,email,cashback,1200,0
612401,3007340,2025-06-22,push,cashback,3800,1
612402,3007341,2026-01-19,push,cashback,3500,0
612403,3007342,2025-01-07,push,descuento,2100,0
612404,3007342,2025-04-17,push,descuento,600,1
612405,3007343,2026-02-20,email,cashback,1900,0
612406,3007343,2025-04-09,email,generico,700,0
612407,3007343,2025-03-29,push,cashback,1600,0
612408,3007343,2025-10-19,email,cashback,1000,0
612409,3007345,2025-08-21,sms,descuento,1100,0
612410,3007346,2025-12-02,push,cashback,1100,0
612411,3007346,2025-05-10,email,upgrade_credito,2000,0
612412,3007347,2025-10-09,email,upgrade_credito,3200,0
612413,3007347,2026-02-11,email,cashback,3700,0
612414,3007347,2025-12-05,push,descuento,2700,0
612415,3007347,2025-07-14,push,descuento,500,0
612416,3007348,2025-04-26,push,cashback,3900,0
612417,3007348,2025-05-29,email,generico,3300,0
612418,3007349,2025-03-31,push,upgrade_credito,3100,0
612419,3007349,2025-10-08,push,descuento,2600,1
612420,3007350,2025-12-13,push,generico,3000,0
612421,3007350,2025-01-17,push,descuento,1000,0
612422,3007351,2025-04-11,email,cashback,600,0
612423,3007351,2026-02-18,email,descuento,2200,0
612424,3007351,2025-05-10,sms,upgrade_credito,1800,0
612425,3007352,2025-10-22,push,descuento,2100,0
612426,3007352,2025-01-10,email,upgrade_credito,1300,0
612427,3007353,2026-02-03,email,upgrade_credito,1900,0
612428,3007354,2025-09-06,email,descuento,3600,0
612429,3007354,2025-11-10,email,generico,1400,0
612430,3007355,2026-01-08,push,cashback,2500,0
612431,3007355,2025-03-12,sms,cashback,3800,0
612432,3007355,2025-07-12,push,descuento,3500,0
612433,3007355,2025-12-19,push,descuento,1600,0
612434,3007356,2025-08-11,sms,cashback,1300,0
612435,3007356,2026-02-01,email,descuento,2100,0
612436,3007357,2025-01-18,push,cashback,2600,1
612437,3007357,2025-08-31,push,cashback,2900,0
612438,3007357,2025-10-26,email,descuento,4000,0
612439,3007358,2025-04-14,push,upgrade_credito,3200,0
612440,3007359,2025-11-27,push,cashback,1400,0
612441,3007359,2025-08-30,push,cashback,3100,0
612442,3007360,2025-10-13,push,generico,1500,0
612443,3007360,2026-03-13,push,cashback,1900,0
612444,3007361,2025-02-22,push,descuento,3800,0
612445,3007361,2025-11-11,push,cashback,1400,0
612446,3007362,2025-10-30,push,upgrade_credito,3300,0
612447,3007362,2025-05-04,push,cashback,2600,1
612448,3007363,2025-02-26,push,cashback,3600,0
612449,3007363,2026-01-05,push,upgrade_credito,3900,0
612450,3007364,2025-02-10,push,cashback,1600,0
612451,3007364,2025-06-26,email,upgrade_credito,3800,0
612452,3007365,2025-08-11,email,cashback,500,0
612453,3007365,2025-05-25,push,generico,2800,0
612454,3007366,2025-06-02,push,cashback,2700,0
612455,3007366,2025-12-10,email,cashback,800,0
612456,3007367,2025-02-28,sms,upgrade_credito,2900,0
612457,3007367,2025-05-26,push,descuento,1000,0
612458,3007367,2025-07-09,sms,descuento,1800,0
612459,3007367,2025-06-03,push,cashback,2700,1
612460,3007367,2025-10-06,push,cashback,700,0
612461,3007367,2026-02-27,sms,descuento,1900,0
612462,3007367,2026-01-31,email,cashback,2200,0
612463,3007367,2025-03-04,push,descuento,1300,0
612464,3007368,2025-06-29,push,cashback,3300,0
612465,3007368,2025-07-29,sms,descuento,1600,0
612466,3007368,2025-12-05,push,descuento,3700,0
612467,3007370,2025-07-13,push,generico,1200,0
612468,3007370,2025-04-23,push,descuento,3800,0
612469,3007371,2025-06-30,push,generico,2200,0
612470,3007372,2025-09-06,sms,descuento,1700,0
612471,3007372,2026-02-02,email,generico,1600,0
612472,3007372,2026-02-04,push,descuento,700,0
612473,3007372,2025-04-30,email,upgrade_credito,3400,0
612474,3007372,2025-04-30,push,generico,2300,0
612475,3007373,2025-11-21,push,generico,2500,0
612476,3007373,2025-08-07,email,generico,2500,0
612477,3007375,2026-03-04,sms,generico,900,1
612478,3007375,2025-09-20,push,upgrade_credito,2000,1
612479,3007375,2025-11-20,push,upgrade_credito,3100,0
612480,3007375,2025-01-22,push,upgrade_credito,1300,0
612481,3007377,2025-10-17,email,cashback,500,0
612482,3007378,2025-03-29,push,upgrade_credito,700,0
612483,3007378,2025-07-25,push,generico,1400,0
612484,3007381,2025-08-24,sms,descuento,1900,0
612485,3007381,2025-03-29,email,descuento,2200,0
612486,3007382,2026-02-01,sms,cashback,3700,0
612487,3007382,2026-02-13,push,upgrade_credito,2800,1
612488,3007384,2025-09-27,push,cashback,2600,0
612489,3007384,2026-03-03,email,generico,1100,0
612490,3007384,2026-01-14,push,upgrade_credito,2000,0
612491,3007385,2025-05-29,push,generico,3700,1
612492,3007386,2025-08-07,push,upgrade_credito,1300,0
612493,3007386,2025-01-16,email,generico,700,0
612494,3007386,2026-02-14,email,cashback,3700,0
612495,3007387,2025-09-29,push,generico,500,1
612496,3007388,2025-06-16,sms,descuento,3400,0
612497,3007390,2025-04-12,push,cashback,3400,1
612498,3007390,2025-06-15,sms,descuento,2200,0
612499,3007391,2025-07-27,push,cashback,3800,0
612500,3007391,2025-02-11,email,descuento,1700,0
612501,3007392,2025-12-25,push,upgrade_credito,3900,0
612502,3007393,2025-07-31,push,generico,1800,0
612503,3007394,2025-12-15,push,generico,3900,0
612504,3007394,2026-01-09,email,cashback,2000,0
612505,3007394,2025-06-02,push,cashback,3300,0
612506,3007395,2025-07-10,email,generico,700,0
612507,3007396,2025-12-23,push,descuento,1300,0
612508,3007397,2025-10-13,push,cashback,2300,1
612509,3007397,2025-05-22,email,generico,1900,0
612510,3007397,2025-10-30,push,generico,3300,0
612511,3007397,2025-04-11,push,generico,3000,0
612512,3007398,2025-05-20,push,generico,2400,0
612513,3007399,2026-02-04,push,upgrade_credito,3200,0
612514,3007400,2026-01-02,push,generico,3200,0
612515,3007400,2026-02-03,email,descuento,1000,0
612516,3007401,2025-03-26,push,generico,2800,0
612517,3007401,2026-01-01,push,upgrade_credito,2000,0
612518,3007402,2026-01-13,push,cashback,3100,1
612519,3007403,2025-01-20,push,cashback,3500,0
612520,3007403,2025-04-11,email,generico,3600,0
612521,3007403,2025-09-24,push,descuento,1400,0
612522,3007403,2025-06-20,email,descuento,4000,1
612523,3007403,2025-03-19,email,cashback,3800,1
612524,3007403,2025-09-23,email,cashback,3800,1
612525,3007405,2025-07-03,email,cashback,2600,0
612526,3007405,2025-03-14,push,descuento,3200,0
612527,3007407,2025-09-19,push,descuento,1600,0
612528,3007409,2025-01-11,email,generico,2000,0
612529,3007410,2025-06-20,push,cashback,800,0
612530,3007410,2025-11-19,push,cashback,3500,0
612531,3007411,2025-07-12,push,cashback,1300,0
612532,3007411,2025-07-24,sms,generico,2100,0
612533,3007412,2025-01-18,push,cashback,1700,0
612534,3007412,2025-07-02,push,upgrade_credito,1800,0
612535,3007413,2026-02-19,push,cashback,3600,0
612536,3007413,2025-07-17,email,cashback,800,0
612537,3007413,2025-10-02,push,generico,2400,0
612538,3007414,2025-12-09,email,generico,3400,0
612539,3007417,2025-07-04,push,cashback,2000,0
612540,3007417,2025-08-07,email,generico,3800,0
612541,3007419,2025-10-03,push,cashback,1000,0
612542,3007419,2026-01-05,sms,upgrade_credito,700,0
612543,3007419,2025-06-30,push,descuento,3900,0
612544,3007420,2025-05-03,sms,upgrade_credito,1400,0
612545,3007420,2025-07-16,sms,cashback,1800,0
612546,3007421,2026-02-03,email,generico,1900,0
612547,3007421,2025-11-15,push,cashback,2600,1
612548,3007422,2025-09-26,push,generico,3200,1
612549,3007422,2025-05-07,email,generico,2900,0
612550,3007423,2025-09-25,email,upgrade_credito,3300,0
612551,3007427,2026-01-01,push,descuento,2900,0
612552,3007428,2025-05-05,email,generico,1400,0
612553,3007428,2025-03-20,sms,upgrade_credito,2500,0
612554,3007428,2025-05-22,push,generico,1000,0
612555,3007428,2025-11-18,sms,cashback,3000,0
612556,3007429,2025-11-12,push,generico,600,0
612557,3007429,2025-05-14,sms,upgrade_credito,3400,0
612558,3007429,2025-11-30,email,descuento,1200,0
612559,3007430,2025-07-08,push,descuento,2400,0
612560,3007430,2025-03-30,sms,descuento,2300,0
612561,3007430,2025-10-29,sms,cashback,3200,0
612562,3007431,2026-01-28,email,generico,800,1
612563,3007432,2026-01-29,push,generico,3400,0
612564,3007432,2025-06-09,push,descuento,1400,0
612565,3007432,2026-02-08,email,descuento,1700,0
612566,3007432,2025-03-12,sms,descuento,3100,0
612567,3007434,2025-02-15,email,generico,1700,0
612568,3007436,2025-03-31,email,cashback,1600,0
612569,3007436,2025-03-15,push,upgrade_credito,2500,0
612570,3007436,2025-03-23,push,descuento,3400,0
612571,3007437,2025-08-25,email,descuento,3200,1
612572,3007437,2025-09-18,push,descuento,1300,0
612573,3007439,2026-01-17,email,cashback,3700,0
612574,3007439,2025-04-13,email,descuento,2100,0
612575,3007440,2025-12-29,email,descuento,3800,0
612576,3007441,2025-09-03,email,descuento,3100,0
612577,3007441,2025-06-13,email,generico,2000,0
612578,3007441,2025-11-10,email,cashback,2500,0
612579,3007442,2026-02-08,sms,descuento,1100,0
612580,3007442,2025-01-14,push,generico,1300,0
612581,3007442,2025-01-17,sms,upgrade_credito,1800,0
612582,3007442,2025-01-31,email,descuento,3600,0
612583,3007443,2025-12-24,sms,generico,2100,0
612584,3007443,2025-03-21,push,descuento,1900,1
612585,3007443,2025-12-01,push,descuento,1400,0
612586,3007444,2025-05-09,sms,cashback,2000,0
612587,3007445,2025-09-05,push,descuento,2400,0
612588,3007445,2025-11-27,push,generico,2200,0
612589,3007446,2025-07-28,push,cashback,2000,0
612590,3007446,2025-07-15,push,upgrade_credito,1900,0
612591,3007446,2025-03-16,email,upgrade_credito,700,0
612592,3007447,2026-03-01,push,descuento,600,0
612593,3007447,2026-01-27,email,cashback,3200,0
612594,3007447,2026-02-26,push,upgrade_credito,800,0
612595,3007450,2025-11-04,push,upgrade_credito,2600,0
612596,3007451,2025-08-01,push,cashback,3900,0
612597,3007451,2025-08-16,push,generico,1300,0
612598,3007451,2025-07-26,email,generico,3200,0
612599,3007454,2025-07-02,email,descuento,1000,0
612600,3007455,2026-01-07,push,cashback,2500,0
612601,3007455,2025-11-23,sms,cashback,600,0
612602,3007456,2025-07-03,push,cashback,2600,0
612603,3007456,2025-04-21,email,cashback,3600,0
612604,3007457,2026-01-02,email,descuento,1400,0
612605,3007458,2025-04-16,push,upgrade_credito,2900,0
612606,3007458,2025-01-05,push,upgrade_credito,1200,0
612607,3007458,2025-10-15,push,descuento,1900,0
612608,3007459,2025-01-19,email,generico,3900,0
612609,3007460,2025-11-17,email,descuento,2400,0
612610,3007460,2025-05-22,push,descuento,3400,1
612611,3007461,2025-08-13,push,descuento,2300,0
612612,3007462,2026-01-19,push,cashback,2100,1
612613,3007462,2025-09-04,push,cashback,3600,0
612614,3007463,2025-02-10,email,descuento,2100,0
612615,3007464,2025-08-29,email,descuento,1900,0
612616,3007464,2025-09-06,sms,descuento,2000,0
612617,3007465,2025-01-14,email,generico,500,0
612618,3007466,2025-01-16,push,descuento,1900,0
612619,3007467,2026-01-12,push,generico,1800,0
612620,3007468,2026-01-05,email,generico,2500,0
612621,3007468,2025-05-25,push,cashback,3400,0
612622,3007470,2025-01-30,email,descuento,2900,0
612623,3007470,2025-04-06,email,cashback,2800,1
612624,3007470,2025-06-30,push,descuento,1600,0
612625,3007470,2025-01-28,push,generico,3100,1
612626,3007471,2025-06-17,sms,descuento,2900,0
612627,3007471,2025-03-05,email,descuento,2500,0
612628,3007472,2025-11-12,push,cashback,1300,0
612629,3007472,2025-05-21,email,descuento,1800,0
612630,3007473,2025-08-08,push,cashback,1800,0
612631,3007473,2025-01-25,email,descuento,3500,0
612632,3007475,2025-03-06,sms,descuento,1300,0
612633,3007475,2025-09-16,push,cashback,600,0
612634,3007475,2025-04-09,sms,upgrade_credito,2900,0
612635,3007476,2025-02-13,push,generico,3900,0
612636,3007477,2025-05-02,push,cashback,3200,0
612637,3007477,2025-04-02,email,generico,3100,0
612638,3007477,2025-08-25,email,descuento,3300,0
612639,3007478,2025-06-01,push,generico,2000,1
612640,3007478,2025-06-23,push,generico,1500,0
612641,3007479,2025-05-27,sms,generico,3400,0
612642,3007479,2025-08-31,sms,cashback,3300,0
612643,3007479,2025-02-15,sms,generico,3400,0
612644,3007480,2025-09-14,email,generico,2600,0
612645,3007481,2025-07-22,email,descuento,2400,0
612646,3007481,2025-12-25,push,cashback,900,0
612647,3007482,2025-06-21,email,generico,1000,0
612648,3007482,2025-02-09,push,descuento,1000,0
612649,3007483,2025-06-27,push,descuento,2200,0
612650,3007483,2025-08-21,push,cashback,2900,0
612651,3007484,2025-08-26,push,generico,3500,0
612652,3007484,2025-01-22,email,generico,1700,0
612653,3007484,2025-11-10,sms,descuento,1000,0
612654,3007485,2025-10-12,push,generico,2400,0
612655,3007485,2025-10-26,push,generico,2000,1
612656,3007485,2025-12-24,sms,upgrade_credito,2500,1
612657,3007485,2025-12-03,sms,descuento,2200,1
612658,3007485,2025-01-10,push,generico,800,0
612659,3007486,2026-02-20,email,cashback,2500,0
612660,3007486,2025-05-09,push,upgrade_credito,1000,0
612661,3007487,2025-04-25,push,descuento,2100,0
612662,3007487,2025-02-19,push,cashback,3300,0
612663,3007490,2025-10-26,sms,cashback,3000,0
612664,3007490,2025-08-05,email,generico,1800,0
612665,3007490,2026-02-16,email,descuento,1700,0
612666,3007492,2025-09-01,sms,descuento,1900,0
612667,3007493,2025-09-15,push,descuento,3000,0
612668,3007493,2025-09-10,email,upgrade_credito,1200,0
612669,3007494,2025-02-18,push,descuento,1300,0
612670,3007494,2025-01-06,push,upgrade_credito,600,0
612671,3007495,2025-10-27,push,generico,1400,0
612672,3007495,2025-04-28,email,cashback,2800,1
612673,3007496,2025-10-11,push,descuento,1100,0
612674,3007497,2025-08-23,email,cashback,1100,0
612675,3007497,2026-02-06,sms,descuento,3500,0
612676,3007497,2025-05-02,email,descuento,2900,0
612677,3007498,2026-01-04,email,generico,1300,0
612678,3007498,2025-11-19,email,generico,3600,0
612679,3007498,2025-06-09,push,descuento,900,0
612680,3007499,2025-03-31,email,cashback,700,0
612681,3007500,2025-04-17,push,generico,1300,0
612682,3007500,2025-12-30,email,descuento,2000,0
612683,3007501,2025-09-29,sms,descuento,900,0
612684,3007502,2025-05-18,email,cashback,1500,0
612685,3007502,2025-04-08,push,generico,600,0
612686,3007503,2026-01-22,push,descuento,3400,0
612687,3007503,2025-03-07,sms,cashback,1300,0
612688,3007503,2025-09-06,push,upgrade_credito,500,0
612689,3007505,2025-08-02,push,descuento,1700,0
612690,3007505,2025-11-27,push,generico,3200,0
612691,3007506,2026-02-26,email,generico,1600,0
612692,3007506,2025-09-10,sms,upgrade_credito,3600,0
612693,3007506,2025-05-27,push,upgrade_credito,2200,0
612694,3007507,2025-06-28,sms,cashback,900,0
612695,3007508,2025-01-03,email,descuento,1400,0
612696,3007508,2025-03-24,email,generico,3500,0
612697,3007508,2025-10-16,push,descuento,1900,0
612698,3007509,2025-11-25,push,cashback,1900,0
612699,3007509,2025-03-26,push,cashback,3300,0
612700,3007510,2025-03-20,email,descuento,1000,0
612701,3007510,2025-05-22,push,descuento,800,0
612702,3007511,2025-12-02,push,generico,900,0
612703,3007511,2025-04-16,sms,upgrade_credito,3400,0
612704,3007512,2025-07-14,sms,cashback,3700,0
612705,3007512,2025-03-21,push,generico,1000,0
612706,3007513,2026-03-13,email,cashback,3800,0
612707,3007513,2026-02-15,push,cashback,1800,0
612708,3007513,2025-05-17,push,generico,3100,0
612709,3007513,2026-02-15,push,cashback,1100,0
612710,3007515,2025-11-14,push,upgrade_credito,700,0
612711,3007516,2026-02-18,push,cashback,2300,0
612712,3007516,2025-08-02,push,cashback,3500,1
612713,3007517,2025-05-08,email,cashback,3500,0
612714,3007517,2025-09-21,push,descuento,2000,0
612715,3007517,2025-06-17,push,upgrade_credito,500,1
612716,3007519,2025-12-13,push,cashback,900,0
612717,3007519,2025-04-24,sms,generico,3800,0
612718,3007520,2025-07-13,push,descuento,1300,0
612719,3007520,2025-03-27,email,generico,3800,0
612720,3007520,2025-02-16,push,cashback,1900,0
612721,3007520,2025-03-21,email,upgrade_credito,2600,0
612722,3007521,2025-02-14,push,cashback,600,0
612723,3007521,2025-01-07,push,generico,600,0
612724,3007521,2026-03-02,push,cashback,600,0
612725,3007522,2025-07-14,email,descuento,1000,0
612726,3007522,2025-05-16,sms,cashback,3200,0
612727,3007523,2025-09-07,push,cashback,1400,0
612728,3007523,2025-06-16,push,descuento,2900,0
612729,3007526,2025-09-11,email,descuento,800,0
612730,3007526,2025-06-09,push,generico,2600,0
612731,3007527,2025-05-21,email,cashback,900,0
612732,3007527,2025-06-18,sms,cashback,3900,0
612733,3007528,2025-05-01,sms,upgrade_credito,3300,1
612734,3007528,2025-10-29,email,descuento,1200,0
612735,3007529,2025-12-17,email,cashback,3400,1
612736,3007529,2025-08-01,email,cashback,800,0
612737,3007530,2026-02-22,sms,generico,3600,0
612738,3007533,2025-11-18,push,cashback,3700,0
612739,3007535,2026-01-25,push,upgrade_credito,3300,0
612740,3007537,2025-08-13,email,cashback,3200,0
612741,3007537,2025-04-09,push,cashback,1700,0
612742,3007539,2025-09-05,push,cashback,3100,0
612743,3007539,2025-12-02,email,descuento,2200,0
612744,3007539,2025-08-08,push,generico,1000,0
612745,3007540,2025-03-29,email,generico,2400,0
612746,3007541,2025-10-02,sms,generico,1200,0
612747,3007541,2025-09-13,email,generico,2200,0
612748,3007542,2025-06-22,email,descuento,3400,0
612749,3007543,2025-01-09,email,cashback,3800,0
612750,3007543,2025-02-28,sms,generico,1000,0
612751,3007544,2026-02-03,push,descuento,3300,1
612752,3007544,2026-01-30,email,cashback,3400,0
612753,3007544,2025-06-30,sms,cashback,2300,0
612754,3007544,2025-02-26,push,cashback,3500,0
612755,3007545,2025-12-11,push,generico,2700,0
612756,3007546,2025-04-19,push,generico,600,0
612757,3007546,2025-12-18,push,descuento,1300,0
612758,3007546,2026-01-07,email,descuento,3200,0
612759,3007547,2025-06-04,email,generico,1700,0
612760,3007547,2025-02-10,email,descuento,3900,0
612761,3007547,2026-02-23,sms,descuento,3100,1
612762,3007548,2025-07-23,email,cashback,2400,1
612763,3007548,2026-01-05,push,descuento,1400,1
612764,3007548,2025-07-20,email,generico,3900,0
612765,3007548,2025-12-13,push,upgrade_credito,3800,0
612766,3007549,2025-05-13,push,upgrade_credito,1400,0
612767,3007550,2025-11-02,push,descuento,2600,1
612768,3007550,2026-01-04,email,descuento,1500,1
612769,3007550,2025-03-20,email,cashback,2200,0
612770,3007551,2025-12-07,push,descuento,3300,0
612771,3007551,2025-12-06,push,generico,3300,0
612772,3007552,2025-09-22,push,descuento,4000,1
612773,3007552,2025-10-20,sms,generico,3700,0
612774,3007552,2025-04-06,push,cashback,2100,0
612775,3007555,2025-12-04,email,cashback,2300,1
612776,3007555,2025-11-24,email,upgrade_credito,3400,0
612777,3007555,2026-03-05,email,descuento,3600,1
612778,3007555,2025-09-25,push,cashback,3100,1
612779,3007556,2025-06-25,push,cashback,2000,0
612780,3007556,2025-06-27,sms,generico,800,0
612781,3007557,2025-06-20,email,descuento,3000,0
612782,3007557,2025-02-09,push,generico,3800,0
612783,3007557,2025-01-17,push,cashback,3400,0
612784,3007557,2025-01-18,email,descuento,3200,0
612785,3007558,2026-01-14,push,cashback,3900,1
612786,3007559,2025-04-02,email,descuento,1300,0
612787,3007559,2025-03-16,sms,cashback,3300,0
612788,3007560,2025-11-07,push,upgrade_credito,3800,0
612789,3007560,2026-03-10,push,cashback,2200,1
612790,3007560,2025-03-04,email,cashback,3200,1
612791,3007560,2025-02-13,push,descuento,2700,0
612792,3007561,2025-10-24,sms,cashback,1700,0
612793,3007561,2025-06-23,email,generico,2700,0
612794,3007563,2025-07-17,sms,descuento,3600,0
612795,3007563,2025-07-08,push,cashback,1400,0
612796,3007563,2026-01-08,email,generico,2700,0
612797,3007564,2025-12-14,sms,upgrade_credito,2200,0
612798,3007564,2025-05-05,email,descuento,3400,0
612799,3007564,2025-12-18,sms,cashback,2400,0
612800,3007565,2025-10-23,push,generico,600,0
612801,3007566,2025-12-29,push,cashback,3400,0
612802,3007566,2025-02-21,email,upgrade_credito,700,0
612803,3007567,2026-03-10,email,generico,3800,0
612804,3007569,2025-06-21,sms,descuento,900,0
612805,3007569,2026-01-17,email,generico,3300,0
612806,3007571,2025-02-24,push,upgrade_credito,2000,0
612807,3007571,2025-05-19,sms,generico,1200,0
612808,3007572,2025-02-01,push,descuento,3900,0
612809,3007573,2025-07-12,email,cashback,2700,0
612810,3007573,2025-03-10,push,generico,2600,1
612811,3007574,2025-12-28,push,generico,3200,0
612812,3007574,2025-01-11,sms,descuento,1200,0
612813,3007574,2025-04-06,push,cashback,3500,0
612814,3007576,2026-01-29,email,upgrade_credito,3600,0
612815,3007577,2025-06-13,email,descuento,3600,0
612816,3007578,2025-04-15,email,generico,3100,1
612817,3007579,2025-12-25,push,descuento,2800,0
612818,3007583,2026-03-03,email,descuento,3700,0
612819,3007584,2025-02-14,sms,cashback,3200,0
612820,3007585,2025-02-06,push,cashback,3600,0
612821,3007585,2025-01-31,email,cashback,3300,1
612822,3007585,2025-09-27,email,upgrade_credito,900,0
612823,3007586,2025-04-21,push,upgrade_credito,1600,0
612824,3007588,2026-01-27,email,upgrade_credito,2200,0
612825,3007588,2025-12-14,email,descuento,900,0
612826,3007588,2025-07-30,push,descuento,500,0
612827,3007589,2025-05-26,email,cashback,2400,0
612828,3007589,2025-06-12,push,generico,2200,0
612829,3007589,2025-03-24,push,descuento,1400,0
612830,3007589,2025-04-14,push,descuento,1400,0
612831,3007590,2025-02-12,push,upgrade_credito,2900,0
612832,3007590,2025-04-19,push,cashback,1200,0
612833,3007590,2025-11-04,push,descuento,2400,0
612834,3007592,2025-05-07,push,cashback,3100,0
612835,3007592,2025-04-29,email,generico,1000,0
612836,3007593,2025-10-21,email,cashback,1000,0
612837,3007594,2025-01-12,email,upgrade_credito,3900,0
612838,3007595,2025-08-15,push,cashback,600,0
612839,3007595,2025-12-08,push,generico,3500,0
612840,3007596,2025-04-21,push,descuento,1300,1
612841,3007596,2025-12-08,email,cashback,2600,0
612842,3007597,2025-03-06,push,generico,2700,0
612843,3007597,2026-02-16,email,generico,2000,0
612844,3007599,2025-03-27,push,generico,1600,0
612845,3007599,2026-01-29,push,descuento,1100,0
612846,3007600,2025-12-12,push,upgrade_credito,3700,0
612847,3007600,2025-07-10,push,cashback,3200,0
612848,3007601,2025-04-13,push,descuento,1900,1
612849,3007601,2025-12-31,email,descuento,2500,0
612850,3007601,2025-05-19,push,descuento,1400,0
612851,3007601,2025-06-06,push,generico,1200,0
612852,3007603,2025-09-30,push,upgrade_credito,3700,0
612853,3007604,2025-07-09,email,generico,2300,0
612854,3007605,2026-01-07,email,cashback,1300,0
612855,3007605,2025-12-23,push,descuento,1500,0
612856,3007605,2026-01-29,push,cashback,2600,0
612857,3007607,2025-09-27,sms,descuento,1800,0
612858,3007607,2025-11-19,push,descuento,1900,0
612859,3007607,2025-03-17,email,generico,2600,0
612860,3007609,2026-01-25,push,cashback,3300,0
612861,3007609,2025-10-20,push,cashback,3700,0
612862,3007611,2025-01-25,sms,descuento,2500,0
612863,3007611,2025-07-21,push,generico,3200,0
612864,3007611,2025-06-23,push,generico,1600,0
612865,3007611,2026-01-18,sms,descuento,2000,0
612866,3007612,2025-10-08,email,generico,3400,0
612867,3007613,2025-07-22,sms,cashback,3900,1
612868,3007614,2025-04-20,push,cashback,1700,0
612869,3007616,2025-11-27,email,generico,700,0
612870,3007616,2025-09-01,push,generico,2600,0
612871,3007617,2025-10-11,push,descuento,3700,0
612872,3007618,2025-05-08,push,cashback,3300,1
612873,3007618,2025-09-10,sms,upgrade_credito,2500,0
612874,3007619,2025-04-15,sms,cashback,1400,0
612875,3007619,2025-12-31,email,generico,800,0
612876,3007619,2025-01-09,email,descuento,3400,0
612877,3007619,2025-02-06,push,generico,2900,0
612878,3007620,2025-04-24,sms,descuento,3200,0
612879,3007621,2025-12-17,push,generico,900,0
612880,3007621,2025-11-01,push,cashback,2500,0
612881,3007623,2025-07-14,email,upgrade_credito,700,0
612882,3007624,2025-07-20,push,descuento,1700,0
612883,3007624,2025-11-13,push,cashback,800,0
612884,3007627,2025-07-02,push,generico,2400,0
612885,3007629,2025-12-11,email,descuento,1000,0
612886,3007630,2025-06-06,push,cashback,1000,0
612887,3007630,2025-12-23,email,generico,1400,0
612888,3007630,2025-05-25,push,descuento,2900,0
612889,3007630,2025-10-23,email,cashback,2500,1
612890,3007631,2025-12-21,email,cashback,3600,0
612891,3007633,2025-08-05,push,descuento,2200,0
612892,3007635,2026-01-08,push,descuento,2500,0
612893,3007638,2025-04-05,sms,upgrade_credito,900,0
612894,3007639,2025-03-09,email,upgrade_credito,1800,0
612895,3007640,2025-06-27,email,cashback,900,0
612896,3007640,2025-07-21,email,cashback,2400,0
612897,3007643,2025-02-12,push,descuento,2100,0
612898,3007643,2025-03-20,email,generico,500,0
612899,3007643,2025-01-30,push,generico,2400,1
612900,3007644,2026-01-05,email,cashback,3500,0
612901,3007644,2025-07-11,email,descuento,3700,0
612902,3007645,2025-06-10,email,descuento,1100,0
612903,3007646,2025-05-08,email,cashback,3200,1
612904,3007646,2025-03-09,push,cashback,4000,0
612905,3007647,2026-03-08,push,cashback,2500,0
612906,3007649,2025-04-01,push,generico,1300,0
612907,3007649,2025-10-14,push,cashback,1600,0
612908,3007649,2025-07-02,push,descuento,2600,0
612909,3007649,2025-12-04,push,descuento,3100,0
612910,3007649,2025-02-15,email,cashback,500,0
612911,3007650,2025-02-11,push,descuento,3600,0
612912,3007650,2026-02-26,push,generico,3700,0
612913,3007651,2025-03-26,push,descuento,1900,0
612914,3007651,2025-03-02,push,cashback,1000,0
612915,3007651,2025-03-23,email,descuento,700,0
612916,3007652,2026-03-02,email,generico,900,0
612917,3007653,2025-11-15,sms,generico,2800,0
612918,3007654,2025-01-10,push,descuento,4000,0
612919,3007654,2026-02-14,email,descuento,1400,0
612920,3007654,2025-11-03,sms,descuento,1200,0
612921,3007654,2025-09-13,push,descuento,3000,0
612922,3007655,2026-02-15,email,upgrade_credito,2900,0
612923,3007656,2025-05-05,sms,cashback,3200,0
612924,3007657,2025-08-11,push,descuento,1000,0
612925,3007657,2025-09-07,email,cashback,3000,0
612926,3007658,2025-01-10,email,generico,4000,0
612927,3007659,2026-02-14,sms,upgrade_credito,3500,0
612928,3007660,2025-10-29,email,upgrade_credito,2600,0
612929,3007660,2025-03-18,sms,upgrade_credito,2800,0
612930,3007660,2025-05-04,push,upgrade_credito,1700,0
612931,3007660,2025-12-04,sms,generico,1000,0
612932,3007661,2025-03-30,push,descuento,3800,1
612933,3007661,2026-02-02,push,generico,3200,1
612934,3007662,2025-12-14,push,upgrade_credito,2400,0
612935,3007662,2025-11-11,sms,generico,3200,0
612936,3007664,2025-08-25,push,cashback,2100,0
612937,3007664,2025-07-01,sms,descuento,1300,0
612938,3007664,2025-09-05,email,descuento,1500,0
612939,3007664,2025-06-02,email,cashback,700,0
612940,3007667,2025-10-31,push,upgrade_credito,2000,0
612941,3007668,2025-06-30,email,generico,2600,0
612942,3007668,2026-02-27,push,cashback,1200,0
612943,3007668,2025-08-23,sms,generico,900,0
612944,3007669,2025-12-31,sms,descuento,1700,0
612945,3007669,2025-04-04,email,descuento,1000,0
612946,3007671,2025-11-21,email,cashback,2900,0
