track_id,track_name,artist,album,genre,release_year,duration_ms,explicit,key,mode,danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo,popularity,streams
KcF7yWHkXW,Track_15,Rauw Alejandro,Rauw_Alejandro_02,trap latino,2016,232027,0,4,1,0.709688874826453,0.571339191348084,0.332494433887872,0.111871693739884,0,0,0.136738514341594,62.8102360405292,85,414989
SludztRUoW,Track_01,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,193625,1,7,1,0.835998277703078,0.964028740191992,0.373518812400872,0.101367067109258,0,0.28200931878385,0.0710773871284921,102.038628810679,98,245153
3LWTw6COfK,Track_02,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,218723,0,5,1,0.668527781039801,0.69457234807166,0.741799962672212,0.104472522404741,0.00420088055031023,0.0748103491374684,0.00552210768174903,101.819001624736,96,261633
BGHzysmmVi,Track_03,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,177762,1,10,1,0.916300599273353,0.806239874486133,0.428302310104196,0.0638164207458527,0.0103029305802742,0.234066939393577,0.0810037069813279,96.1012045969622,60,156334
ixWANc0ulx,Track_04,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,193414,1,1,0,0.751679303185866,0.835352852766403,0.499343765286945,0.0335618513316464,0,0.165916876196439,0.103193608261652,95.0402990635371,88,323668
ke0chbcZga,Track_05,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,213610,0,11,0,0.772059992556122,0.663230512850673,0.651612782095229,0.0687319520184139,0.0174957890519984,0.100932539370123,0.138738832960369,102.029455154143,77,510116
FCUTpWAHlC,Track_06,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,208704,0,5,0,0.620974959087696,0.531484111264693,0.705191233814591,0.214951261531659,0.00176075579825285,0.133265350093142,0.0731122015086173,115.5203505723,63,64757
fO4xetJ3j6,Track_07,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,206465,1,4,0,0.751043833278335,0.834143102892149,0.657646519108012,0.0249904624929122,0.00589177786707864,0.164190422446309,0.140776888751877,110.956677628321,96,792295
NAM1xw92FH,Track_08,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,225524,0,7,0,0.711494189695414,0.415994318302674,0.339828808351055,0.133343734160065,0.0192117742530825,0.195681381178187,0.215928818272072,65.3888555999499,20,29100
yQWs20weeG,Track_09,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,214732,0,1,0,0.882614627720717,0.710003995946706,0.520655138577252,0.225616112654288,0.000396608254726684,0.15339027668096,0.0550565206368488,102.369173480334,77,538488
cPHmC1xvz7,Track_10,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,207231,0,5,1,0.744019925325299,0.736741109146661,0.638546651285711,0.0952834565321464,0,0.219199277621943,0.0412266299333922,103.118663693981,72,207279
M9n6n2FJU5,Track_11,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,211969,0,0,0,0.952462528568663,0.768545003907663,0.698876601919259,0.0994252184221169,0.0160973526364676,0.208119789570143,0.0305297968122836,137.222392345605,96,810810
mEo0Krsl5q,Track_12,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,224429,1,9,0,0.533100405112116,0.572852141552921,0.28340387051497,0.0234582483418706,0.0543321988613202,0.043706407011966,0.154334160279062,167.538595205685,83,366251
aMkljdOWRT,Track_13,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,208870,1,5,0,0.821756681355427,0.958146247469324,0.898372563270316,4.07040483154236e-05,0.0212020746874333,0.207042420347416,0.0432668969488046,101.677291966784,86,505194
X29Chdx6UE,Track_14,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,210405,0,11,1,0.896286201554996,0.835494813546366,0.786584098764074,0.058564160355988,0.0129089329057956,0.129874374016432,0.126388642683192,108.074943977628,90,177306
IXgIBk3Vc1,Track_15,Rauw Alejandro,Rauw_Alejandro_03,reggaeton,2020,184443,0,6,0,0.854861388017914,0.742077099389326,0.487950155148122,0.0824223680363724,0.0037092415607983,0.345423257923465,0.0522581897466867,99.4366850397097,62,159275
wWPJz8QzoB,Track_01,Rauw Alejandro,Rauw_Alejandro_04,reggaeton-pop,2023,225762,0,1,0,0.92829184546163,0.890528074980642,0.353714723168257,0.129564520942278,0.00165286999234573,0.0327481545030094,0.0272624077730999,127.094337872687,61,194212
x9GgQZl26N,Track_02,Rauw Alejandro,Rauw_Alejandro_04,reggaeton-pop,2023,218279,0,3,0,0.63779785422239,0.600914236840033,0.64891810301378,0.176308488118334,0.00237097342774897,0.121197600452879,0.162058040891509,102.445272318852,86,508812
Vo3bx96MzJ,Track_03,Rauw Alejandro,Rauw_Alejandro_04,reggaeton-pop,2023,221833,0,4,0,0.833839768772806,0.688969764522255,0.470458694594584,0.0677718372847447,0.00430649644832933,0.19212307182296,0.0377778100918289,124.355550836222,70,177916
raPlS37nL6,Track_04,Rauw Alejandro,Rauw_Alejandro_04,reggaeton-pop,2023,205974,1,8,0,0.905764345801943,0.774691659281704,0.799098915533042,0.068977955479012,0.00449312562253001,0.0687523902028776,0.123742787824569,110.808522771329,95,518332
bLWlTP6MMV,Track_05,Rauw Alejandro,Rauw_Alejandro_04,reggaeton-pop,2023,223386,0,0,1,0.730674067882336,0.83060327965496,0.514934020506446,0.108735179053247,0.0130641933676072,0.217988100612463,0.046210209265831,95.8276037223252,96,517986
6mtR17iAOb,Track_06,Rauw Alejandro,Rauw_Alejandro_04,reggaeton-pop,2023,181779,0,7,1,0.541831569260098,0.672705364044011,0.341001463147682,0,0.0214777409900198,0.388893375119209,0.136958028121935,79.6790047049626,20,23163
FlVIMzXLAo,Track_07,Rauw Alejandro,Rauw_Alejandro_04,reggaeton-pop,2023,171253,0,0,0,0.930383290459914,0.871849067174069,0.691959888741581,0.0877122525992524,0.00135322798639371,0.146561754578475,0.172074295020537,134.389469579706,85,617733
EZHxy6XYGc,Track_08,Rauw Alejandro,Rauw_Alejandro_04,reggaeton-pop,2023,196817,0,7,1,0.853713727118623,0.840867431773851,0.505571778002998,0,0.0151684651020366,0.199219980987429,0.117536328681812,97.6026813394239,71,162796
EPWeFRQ9M1,Track_09,Rauw Alejandro,Rauw_Alejandro_04,reggaeton-pop,2023,193192,1,2,1,0.831289182630625,0.908341084022326,0.601994311749209,0.06103131469137,0.00672124511592292,0.131812989742284,0.0470339190728859,135.985172481054,98,306412
Ggvfd9S8mb,Track_10,Rauw Alejandro,Rauw_Alejandro_04,reggaeton-pop,2023,235781,0,1,0,0.894872408757452,0.744310741808195,0.670613771200131,0.10289608803979,0.0224275451791583,0.154040411773223,0.0355191828031383,113.622208099683,92,419530
Jr42lm7JGY,Track_11,Rauw Alejandro,Rauw_Alejandro_04,reggaeton-pop,2023,249397,0,1,0,0.637733031245712,0.498110877765543,0.71031245296405,0.147878937576877,0.00277051566964671,0.146313537111452,0.0274719110606782,107.082993667647,86,568453
8aAMUMjBox,Track_12,Rauw Alejandro,Rauw_Alejandro_04,reggaeton-pop,2023,227278,0,8,1,0.79181752604748,0.763104335529484,0.565773043947791,0,0.0279038941320507,0.113422785637419,0.141590929092063,129.520571558864,79,469881
dhvzWloO9i,Track_01,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,212064,1,8,0,0.37744447240057,0.372567524109173,0.229537229732266,0.219492377796297,0,0,0.13506669449916,151.652462820363,20,15628
wkSuH9Jz5S,Track_02,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,215258,0,0,1,0.864884141889645,0.711000315357398,0.646735818049338,0.0612610925260406,0.0111600105672025,0.266348366778572,0.0674248057965718,107.094317467781,63,170998
CavV8TmpuY,Track_03,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,174806,1,9,0,0.898247385372702,0.852476425599146,0.531628414558367,0.0196834039909612,0.0117519533729762,0.113559784597601,0.110478638363227,130.333442764934,80,681213
hRR269bMtV,Track_04,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,184087,0,10,0,0.962549931236621,0.877823037645439,0.647024547704922,0,0.00238422144664765,0.195358914301785,0.134120638786266,133.445228781063,92,781145
bklx4swEji,Track_05,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,207433,1,6,1,0.895322187081319,0.909746047891836,0.82607832664357,0.0319398370494667,0,0,0.068022022860112,123.870894387075,74,530947
CW3NXZV5cC,Track_06,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,188625,0,3,0,0.74950257720829,0.922075639136208,0.710770738006771,0.0381928893190314,0.0183748396073716,0.178400429128177,0.11033599391121,135.25035598515,66,340042
5FQKVCMwce,Track_07,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,185734,0,4,0,0.796126593771808,0.852269164347057,0.473038394768021,0.0257802211647045,0.0252081532155135,0.0827114108356204,0.110261036938678,148.15376913241,56,42818
zPPOd3v3kS,Track_08,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,198912,0,9,1,0.865071297031888,0.886689358851126,0.676324204805472,0.0923375907592371,0.0232374636175136,0.204411630142768,0.0106167693015572,98.4138115641412,77,139790
oassU4fI09,Track_09,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,231271,0,9,0,0.815176966665088,0.399829853374682,0.623151732144478,0.148797484964102,0.0144456658157192,0.0434662472745325,0.122068101657198,106.770268544025,83,722571
EJJUYZhehT,Track_10,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,177259,0,1,1,0.990136171619214,0.784580227868041,0.722298335339451,0.0891752752209306,0.0163240480658517,0.262225048234485,0.0517733281022696,148.284398249626,98,1205184
gvWbgv78PY,Track_11,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,207529,0,0,0,0.82682404820514,0.881145088984691,0.590346314002882,0.0507474402509872,0.00886051897615588,0.123876523845474,0.120497538815388,127.606319003819,64,135869
xqDoIyAw5O,Track_12,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,199552,0,3,0,0.815040325298827,0.802583522414118,0.486892852425139,0.140099132376083,0.0311263573736993,0.0902349334278832,0.0783601826482239,127.79907417819,61,863761
Dqr5qp1hjK,Track_13,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,184038,0,8,0,0.865675631667831,0.771609138986047,0.525142897014969,0.0200767624851154,0,0.169526577539981,0.105565555055812,136.284296755816,63,208182
oYBKHkB6rz,Track_14,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,191529,1,5,0,0.839124842882889,0.987188975893505,0.663917621566437,0.0499187565434819,0.0179156448461964,0.21710714566664,0.0679141625803468,142.295474306737,76,90766
GJ9A9Bnq0k,Track_15,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,187782,1,7,0,0.867609415554441,0.845470686333862,0.625323384997658,0.0459283832060832,0.00616954392025806,0.0654014642892022,0.0645279780780723,126.319354433919,46,224845
WQXVKLrCk4,Track_16,Rauw Alejandro,Rauw_Alejandro_05,dembow,2024,201653,1,2,0,0.849883567508065,0.891852747365248,0.842268711808545,0.0384763597006742,0.0163358760547214,0.108268063226866,0.0620057586311565,142.803046974562,87,444086
zDD1PeIiAN,Track_01,Sech,Sech_01,reggaeton,2016,181406,0,4,0,0.902198188986971,0.887172455852318,0.621499840318578,0.0420846059140589,0.0103116144656089,0.119637914775864,0.10754827652757,140.370870183046,40,52845
gBR26sCd3w,Track_02,Sech,Sech_01,reggaeton,2016,182096,0,1,0,0.836915774191209,0.821794459228662,0.397291213720771,0.174159855194645,0.00720050830443208,0.198911769166316,0.0994501743893523,111.005453394423,51,128055
osNzKhQuRr,Track_03,Sech,Sech_01,reggaeton,2016,190766,0,0,1,0.842199257960375,0.868762566013402,0.719708877022645,0.14526244022567,0,0.0092405827707609,0.0990254963241595,97.1809774491537,98,474541
Cj6YF10gx3,Track_04,Sech,Sech_01,reggaeton,2016,195669,0,3,0,0.674974894996984,0.784306085538747,0.672373183208729,0.0882843420728502,0.00902653033935085,0.0107185934142847,0.00753399831137138,120.467433077923,54,113109
5oFD04MdrF,Track_05,Sech,Sech_01,reggaeton,2016,215907,0,4,1,0.774421130122366,0.627579391172397,0.649068763735734,0.0223332020016584,0.00382270682215093,0.140178138616511,0.0810371381775626,91.9701016658424,62,209725
5jB5eAZ4G3,Track_06,Sech,Sech_01,reggaeton,2016,202439,0,4,0,0.813692939936954,0.781768184528469,0.588521817830908,0.0512303161521509,0.017131479671716,0.266354914172947,0.149904052744795,103.510987206263,54,85092
Vm0zBH999f,Track_07,Sech,Sech_01,reggaeton,2016,221912,1,3,1,0.942158268817973,0.761544198523093,0.311773515138767,0.125123494980406,0.0165850079115068,0,0.00473930382254975,102.994081231959,94,791405
DWEYPfuERk,Track_08,Sech,Sech_01,reggaeton,2016,265788,1,7,0,0.614942139645024,0.61217394556081,0.21670046634621,0.0790823267356984,0.0436921806390666,0.0931710100046294,0.13485854592065,74.6801396527326,68,382461
8hDpwLIiIE,Track_09,Sech,Sech_01,reggaeton,2016,192362,1,11,0,0.877027069319685,0.872729007100434,0.744071706837948,0.0706689990667994,0.00183137936849034,0.115630104744125,0.119990327350895,134.525082973003,37,98242
IGtfi9YPcm,Track_10,Sech,Sech_01,reggaeton,2016,227460,1,0,0,0.460558151510219,0.616624692470514,0.488959257807644,0.122684722925807,0.0260531802235132,0.183960718973451,0.0961599198987894,72.5353474473946,52,110927
SU57eJewhh,Track_11,Sech,Sech_01,reggaeton,2016,216097,0,10,1,0.712974894556717,0.79566771704029,0.776745517032167,0.174540912348145,0.0178861775548052,0.262440243319297,0.158860871379237,98.4975448056765,20,22018
kohBAzR11Q,Track_12,Sech,Sech_01,reggaeton,2016,193306,0,9,0,0.681993466001722,0.837636975839975,0.763043208247885,0.1377703637111,0,0.127802509166928,0.0331984345357501,103.06661351161,46,49104
AizGeKLY9r,Track_01,Sech,Sech_02,trap latino,2017,190296,1,5,1,0.901690411357586,0.931228331748012,0.748778041251219,0.0918490294170964,0.00627632068564897,0.136759272804058,0.118537638463088,136.468927529583,75,174052
ZLMkbS8mzo,Track_02,Sech,Sech_02,trap latino,2017,212867,0,6,0,0.839748135966328,0.807440642492526,0.642391866921214,0.0900355774325666,0.00742630345190276,0.037002953631198,0.155008446312136,92.5079068138891,81,633121
nBeFgsl9MO,Track_03,Sech,Sech_02,trap latino,2017,227793,0,0,0,0.529174089675085,0.340257106658008,0.28760604405969,0.0199576539436833,0,0.258384431568232,0.0966138628941914,62.7871497821486,20,21115
qhvp0QDInU,Track_04,Sech,Sech_02,trap latino,2017,225593,1,8,0,0.641084444878891,0.572542639153321,0.378867640597436,0.167533453637473,0.0262210508719261,0.0907476609315321,0.109730350608335,71.892633110664,36,63669
lwXCq0XVbn,Track_05,Sech,Sech_02,trap latino,2017,227283,1,10,0,0.80882352902466,0.783849909996485,0.608048512241534,0.0290816560806592,0.0188756121007139,0,0.114349046900193,107.19042287804,47,35552
aUAfYS9wHq,Track_06,Sech,Sech_02,trap latino,2017,231435,1,7,1,0.522904006856423,0.495327127230106,0.173141368567761,0.0691647204643169,0.0390504523501945,0.414835418397946,0.115900139012757,79.6241411684556,84,902867
9lPYceTHMW,Track_07,Sech,Sech_02,trap latino,2017,221635,1,10,1,0.919391669315818,0.909622836575415,0.714677725638779,0.0475800750413289,0,0.223220269342998,0.0674306678415784,151.096649462884,79,341920
MKzU19TxWF,Track_08,Sech,Sech_02,trap latino,2017,210032,1,4,1,0.393515807095147,0.563219655113294,0.370556550279385,0,0.0119421769786513,0.188989926644702,0.156652310168808,71.6164240960702,77,312549
xWU6TKZ8sC,Track_09,Sech,Sech_02,trap latino,2017,201161,1,0,1,0.933233688275463,0.75191300728767,0.452147939791673,0.085677574714559,0.0106972245811394,0.264669511240077,0.120313285350751,129.068711352499,78,308192
H4IZZ4sg5m,Track_10,Sech,Sech_02,trap latino,2017,211047,0,4,0,0.791594861187448,0.564915623746605,0.359248856630826,0.191194068275485,0.00713382215476176,0.22806337986512,0.0448108970921309,150.458336194643,74,153062
1EBy6rF9Em,Track_11,Sech,Sech_02,trap latino,2017,186588,1,4,0,0.836628120324436,0.831155076086263,0.520999473940307,0.162258482829947,0.00751984142477003,0.324838365711882,0.0762857390605766,144.399321193817,47,149335
OA81EMwUuX,Track_12,Sech,Sech_02,trap latino,2017,223391,0,5,0,0.754163991619619,0.859310749022387,0.735102221647893,0.0506356183448028,0.0214892342955834,0.0992635769036941,0.094223224380327,111.325504644883,98,1112940
AD5puEy9J0,Track_13,Sech,Sech_02,trap latino,2017,273201,0,0,0,0.720430044045799,0.558079695032087,0.219946232338791,0.188397139506865,0,0.290126224379042,0.124099391164176,162.012640818925,44,108198
tYJAzXy2s4,Track_14,Sech,Sech_02,trap latino,2017,223044,0,3,1,0.692481270354461,0.507612340040247,0.251073873169162,0.133713814803882,0.0363234175272286,0.195474103552605,0.158138488338642,157.487909945469,36,60054
6FecTI9z0R,Track_15,Sech,Sech_02,trap latino,2017,214357,0,2,1,0.612051699324445,0.608170530565813,0.426633651313933,0.124063516417291,0.00767728321435266,0.329799582391127,0.0372125461883792,153.518352728019,87,802702
8EVHlbqt6t,Track_01,Sech,Sech_03,reggaeton-pop,2020,213197,1,0,1,0.887317662774212,0.678418896248564,0.590018469961303,0.0243678076396771,0,0.118963354816308,0.0459313067951749,96.1073225136319,20,27555
Ny3KzxaMrg,Track_02,Sech,Sech_03,reggaeton-pop,2020,193706,1,0,0,0.867076747352897,0.759253855412777,0.61407042274126,0.0879366806329839,0.0163940857267293,0.139501213218675,0.087161446605582,148.630425762822,98,696599
2XVu8A24Bf,Track_03,Sech,Sech_03,reggaeton-pop,2020,191322,0,3,1,0.395115537367132,0.557951835310254,0.149590075050052,0,0,0.140231539895545,0.119878733483693,82.8699779697622,37,25314
TxTjGlW4qQ,Track_04,Sech,Sech_03,reggaeton-pop,2020,187540,0,2,0,0.91337223117474,0.796222867130461,0.583766358896871,0.081304468806911,0.00617377119176622,0.195304463184502,0.0148659299602442,130.174351962043,51,111904
ER0UcORXu4,Track_05,Sech,Sech_03,reggaeton-pop,2020,220465,1,0,0,0.700454373312551,0.800802780964352,0.79547888260627,0.12506793133228,0.0223954337260111,0.102079966235446,0.0313919759365623,118.607213191874,62,85130
QVMwQv5xR4,Track_06,Sech,Sech_03,reggaeton-pop,2020,194476,0,8,1,0.796705802602794,0.756797714798376,0.673468373431707,0.202893770044875,0.0200180508649147,0.217373238047579,0.0414229690083567,110.530952830181,42,135159
6eyWga1kMS,Track_07,Sech,Sech_03,reggaeton-pop,2020,216264,1,11,0,0.781041705365889,0.668027435093397,0.877216598021431,0.0506881246227417,0.00480362747194062,0.078999691406923,0.0585260222717044,102.615080724642,33,23087
8HPqlR7zwF,Track_08,Sech,Sech_03,reggaeton-pop,2020,201536,0,10,0,0.695715792830813,0.649684319605704,0.633126349804956,0.0917807884807808,0.00512274230988117,0.0105491323563398,0.0589550096320676,89.8344042812184,24,68413
8JetY3oKWX,Track_09,Sech,Sech_03,reggaeton-pop,2020,206166,0,8,0,0.791306167240057,0.741542750299496,0.481136719222387,0.00405065594882252,0.025014483903818,0.217938821943397,0.0574739945052246,104.50848363008,52,88283
0wLTnXEvZg,Track_10,Sech,Sech_03,reggaeton-pop,2020,220596,0,10,1,0.690974581849269,0.775322338295658,0.554156907366857,0.139954967087028,0.0151306660006486,0.211907607542845,0.0237778119895422,98.5470671451061,40,47938
hUd0juseOF,Track_11,Sech,Sech_03,reggaeton-pop,2020,244013,1,10,0,0.769705116297889,0.678314462575803,0.43458117706311,0.153584472112816,0.0103629218899925,0.124326145145602,0.0838187425691556,109.341479587808,30,70437
ijjJMpkzyq,Track_12,Sech,Sech_03,reggaeton-pop,2020,216176,0,4,0,0.742925710639534,0.622529672399524,0.594320525259397,0.0741601775984085,0.00828644795197849,0.100608202523259,0.0935282624138153,89.7030944226506,24,48996
KH3NCkKrEV,Track_13,Sech,Sech_03,reggaeton-pop,2020,200559,1,2,0,0.853740696480083,0.766088527275729,0.779606172749782,0.221363149114421,0.0100060357240822,0,0.0678262599258983,96.4855514208909,41,63772
ZVW5s4ymC5,Track_14,Sech,Sech_03,reggaeton-pop,2020,205725,1,0,0,0.958053720648768,0.808795875172701,0.601475080370834,0.0487534436826228,0.0146276636299358,0.0609486423570735,0.0499792567497765,148.349445585782,48,134849
kNeIXkYdsS,Track_01,Sech,Sech_04,trap latino,2022,200864,0,9,0,0.402886571588762,0.60784161032041,0.43942555914505,0.151108408716873,5.87751141730569e-06,0.442041218297321,0.170311505629378,64.9112765817097,44,89080
b9ukWZJa98,Track_02,Sech,Sech_04,trap latino,2022,212694,0,2,0,0.761244173979821,0.707967857810354,0.655118340744642,0.132824749215153,0.034100628403435,0.237350043988251,0.0793578176709643,99.2572689513058,98,1092347
tX7FK1ezWi,Track_03,Sech,Sech_04,trap latino,2022,197645,0,8,1,0.751235775146691,0.820628602146499,0.757676457807896,0.0794460623653899,0.0165196940915686,0,0.103730508710643,144.748752836693,96,713497
AMYWSJJhL5,Track_04,Sech,Sech_04,trap latino,2022,247279,1,2,0,0.515215451861612,0.706193694348771,0.403630815761682,0.132008894630221,0.00472340663738794,0.1977104609152,0.149383096838115,155.770194803687,20,62608
lqVloX84Ba,Track_05,Sech,Sech_04,trap latino,2022,220193,1,11,0,0.508339604354855,0.463009369468298,0.348641121868299,0.0504351896067218,0.0221369494728529,0.272537748744559,0.145827877102966,170.003817628562,33,44293
s9KyxHyGPc,Track_06,Sech,Sech_04,trap latino,2022,224623,1,6,0,0.534135809817419,0.612149484567307,0.345421116683616,0.2426675167864,0.0218931545843918,0.268858703448849,0.0871460871070069,76.5972801554753,65,190918
IvBY1yA6Np,Track_07,Sech,Sech_04,trap latino,2022,208028,0,11,0,0.661164189124558,0.46870158793921,0.275286918300284,0.0501576187333296,0,0.328172374533215,0.169617440860886,145.200016863449,59,245572
d8s5TKMRN8,Track_08,Sech,Sech_04,trap latino,2022,209239,1,6,0,0.537008976429124,0.441369856570718,0.394417643111667,0.15183436385967,0.04219018264151,0.179075552640226,0.204276051667806,163.93465596088,66,64061
l8ZoIUIqG5,Track_09,Sech,Sech_04,trap latino,2022,212821,0,3,0,0.902261283107758,0.857598426725476,0.640857984847087,0.0451235358855437,0.0183578543140184,0.182483925684482,0.0713489706354763,143.340207574487,79,207024
PourF7RoIU,Track_10,Sech,Sech_04,trap latino,2022,230513,0,5,0,0.506410589605677,0.521441247827681,0.348820853387567,0.186130137782271,0.019519403564196,0.186843904731566,0.199999735484317,72.5111829302503,58,297720
FUG3fJU1s5,Track_11,Sech,Sech_04,trap latino,2022,217321,1,1,0,0.913976299999443,0.730404411798912,0.631628814852338,0.00566724918526317,0.00767082162130765,0.284445131349159,0.121571421768414,92.4773808988401,95,476359
aqCOzC3Yrw,Track_12,Sech,Sech_04,trap latino,2022,197570,1,6,0,0.714546509996288,0.747503507880268,0.731328170690244,0.0659691280649897,0,0.118311688470924,0.0962451781091857,100.941877206757,61,116474
38CuvnVAzC,Track_13,Sech,Sech_04,trap latino,2022,228108,0,11,0,0.531488860508321,0.515406817537989,0.466836885545225,0.116077845671043,0.0327929766850084,0.228116585978863,0.125653362435825,75.99781034898,73,82440
1eMklMp7Rd,Track_14,Sech,Sech_04,trap latino,2022,205774,1,11,0,0.619257016570017,0.655429249593232,0.440387456655513,0.107914519750178,0.0215654701396174,0.0372380562513355,0.0920055160971735,162.49510594913,51,107454
ROohXLtL8u,Track_01,Sech,Sech_05,reggaeton-pop,2023,188490,0,2,1,0.621238459400476,0.379920534770711,0.256032031370929,0.101642697064167,0.0587286222417965,0.221625035514579,0.147055077430492,73.1303767560553,49,42433
Ls6zogHw8k,Track_02,Sech,Sech_05,reggaeton-pop,2023,207290,0,2,1,0.692183296244633,0.570242333656841,0.566412862066142,0.19959641474297,0.0147371143852469,0.248824914205318,0.143677146724267,114.585593447156,20,24644
BoN7spLujl,Track_03,Sech,Sech_05,reggaeton-pop,2023,204267,0,6,0,0.817306514525334,0.735519007027927,0.813667587006205,0.108814591641194,0.0215384104989887,0,0.0967923713447696,122.70634299734,65,323508
wjKRJ1oGLv,Track_04,Sech,Sech_05,reggaeton-pop,2023,218031,0,3,1,0.818615793128611,0.863659893631753,0.521972767305461,0.0386879091023559,0.011944820574789,0.217014850734713,0.100132071254769,113.688443954583,51,131547
QsL7wHbcqm,Track_05,Sech,Sech_05,reggaeton-pop,2023,175736,1,1,0,0.928199227782625,0.789441040702054,0.612377197910115,0.0405533005568208,0,0.0146744003297211,0.108926431283711,103.136891046239,65,119446
swAH76c8l3,Track_06,Sech,Sech_05,reggaeton-pop,2023,200704,0,8,1,0.854992576682891,0.831209769553181,0.83396549029482,0.0903988390038066,0.00449016764984035,0.0282747379857421,0.0547354941534916,124.048817198555,75,94304
6VdGJGHtP5,Track_07,Sech,Sech_05,reggaeton-pop,2023,208144,0,7,0,0.903352569416598,0.817208508714699,0.747582435287796,0.122476504851778,0.0140789759740016,0,0.122355332454244,100.316096583902,92,1009355
mtprZZ2yaB,Track_08,Sech,Sech_05,reggaeton-pop,2023,181836,0,6,1,0.831779088417077,0.670084104808153,0.879847275834143,0.108574982297147,0,0.0940378316659266,0.0113142865701336,114.703435739751,98,790631
gP8L5VCVBH,Track_09,Sech,Sech_05,reggaeton-pop,2023,189849,0,7,1,0.88358672038254,0.834448388203458,0.619444672538178,0.122971374149774,0,0.109336056508398,0.0840080470863523,138.24624047339,57,439879
STxfyRSbOu,Track_01,Sech,Sech_06,reggaeton,2025,207531,0,0,0,0.795899274068899,0.747521084906595,0.693201512410504,0.126112735648469,0.0186671359697351,0.158460733946461,0.0716359045027346,98.7972746132633,44,74076
n088V6miEw,Track_02,Sech,Sech_06,reggaeton,2025,238056,0,10,1,0.656392895021248,0.707207025295936,0.647344079786147,0.107081495291431,0.0313441619020939,0.21624003857954,0.0626421175170128,134.739558259177,42,129406
JAeFziEvuB,Track_03,Sech,Sech_06,reggaeton,2025,182558,0,9,0,0.853086943665683,0.829215876796959,0.475418484703787,0.0305137446076575,0.0162415870546738,0.205598954259479,0.0923304260693483,145.31061843923,52,142761
IUsg5xGqsi,Track_04,Sech,Sech_06,reggaeton,2025,210062,1,11,1,0.91247556071272,0.727010302875145,0.297947714336214,0.0748859947526196,0,0.191814157756262,0.17555606058152,98.504343281235,98,604338
Od2bUBcIoM,Track_05,Sech,Sech_06,reggaeton,2025,207882,0,11,0,0.728078239485995,0.747802359961446,0.469941868682135,0.0882490097784584,0,0.229608093071489,0.058766661650549,131.037389437093,63,454538
wLZgjEM5vf,Track_06,Sech,Sech_06,reggaeton,2025,219313,1,11,0,0.808435841023332,0.813284126615706,0.539494651287067,0.0702127327539236,0,0.0256376810225746,0.135891205443659,105.741978382416,48,196590
f2QueGlM5X,Track_07,Sech,Sech_06,reggaeton,2025,184611,1,4,0,0.814004209380832,0.74731097186094,0.576507758723834,0.0810776833278511,0.0120550577764159,0.140160002439267,0.0399364459609488,111.940555580756,20,20827
EE79Zp9GKH,Track_08,Sech,Sech_06,reggaeton,2025,212010,0,6,1,0.708356903567823,0.679768224556244,0.455250303643069,0.0551875496867119,0.00574722767458519,0.332934603147168,0.176481766261548,107.562383488954,74,206390
rIHHx49Ifj,Track_09,Sech,Sech_06,reggaeton,2025,176273,1,8,1,0.859593015040043,0.752066706879003,0.560513395331559,0.0245891482039964,0.0223527370390114,0.150162315330603,0.135634637951328,155.866004142497,55,93642
svTQhgetht,Track_01,Tego Calderón,Tego_Calderón_01,dembow,2018,195338,1,2,1,0.687388405959796,0.832834221175824,0.392344956827981,0.0270793037764904,0.00187148476387335,0.063309505511448,0.11412561638974,104.142689535395,93,797768
